學年度,縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
111,[08]南投縣,南投市,國中,084504,縣立鳳鳴國中,公立,偏遠,[540]南投縣南投市鳳鳴里八卦路896號,(049)2291831,https://fmjhs.ntct.edu.tw/,3,16,11,3.7,8,8
111,[08]南投縣,埔里鎮,國中,084505,縣立埔里國中,公立,偏遠,[545]南投縣埔里鎮西安路一段193號,(049)2982055,https://pljh.ntct.edu.tw/index.php,33,365,418,28.22,135,125
111,[08]南投縣,埔里鎮,國中,084506,縣立大成國中,公立,偏遠,[545]南投縣埔里鎮大城路169號,(049)2915550,https://dcjh.ntct.edu.tw/index.php,18,204,204,18.14,57,67
111,[08]南投縣,埔里鎮,國中,084507,縣立宏仁國中,公立,偏遠,[545]南投縣埔里鎮東門里公園路20號,(049)2982548,https://hjjh.ntct.edu.tw/index.php,33,440,455,20.89,187,163
111,[08]南投縣,竹山鎮,國中,084513,縣立社寮國中,公立,偏遠,[557]南投縣竹山鎮集山路一段1729號,(049)2622010,https://sljh.ntct.edu.tw/,3,21,19,2.5,5,7
111,[08]南投縣,竹山鎮,國中,084514,縣立瑞竹國中,公立,偏遠,[557]南投縣竹山鎮瑞竹里瑞東巷20號,(049)2711014,https://rujhs.ntct.edu.tw/,3,6,7,0,6,7
111,[08]南投縣,集集鎮,國中,084515,縣立集集國中,公立,偏遠,[552]南投縣集集鎮集集里成功路200號,(049)2762013,https://chijhs.ntct.edu.tw/,5,46,49,3.16,11,16
111,[08]南投縣,名間鄉,國中,084517,縣立三光國中,公立,偏遠,[551]南投縣名間鄉新光村名山路50號,(049)2732074,https://sgjh.ntct.edu.tw/,11,144,81,16.89,43,36
111,[08]南投縣,鹿谷鄉,國中,084518,縣立鹿谷國中,公立,偏遠,[558]南投縣鹿谷鄉彰雅村仁義路94之1號,(049)2752001,https://lkjh.ntct.edu.tw/app/home.php,4,41,29,0,24,11
111,[08]南投縣,鹿谷鄉,國中,084519,縣立瑞峰國中,公立,偏遠,[558]南投縣鹿谷鄉仁愛路154之1號,(049)2671712,https://rfjhs.ntct.edu.tw/index.php,3,8,7,0,1,2
111,[08]南投縣,中寮鄉,國中,084520,縣立中寮國中,公立,偏遠,[541]南投縣中寮鄉復興村初中巷50號,(049)2691247,https://cljh.ntct.edu.tw/,3,31,35,0,16,17
111,[08]南投縣,中寮鄉,國中,084521,縣立爽文國中,公立,偏遠,[541]南投縣中寮鄉爽文村4 鄰竹坪巷40號,(049)2601030,https://swjhs.ntct.edu.tw/index.php,6,65,51,0,17,16
111,[08]南投縣,魚池鄉,國中,084522,縣立魚池國中,公立,偏遠,[555]南投縣魚池鄉魚池村魚池街441之6號,(049)2895527,https://ycjhs.ntct.edu.tw/,6,49,47,1.04,14,15
111,[08]南投縣,魚池鄉,國中,084523,縣立明潭國中,公立,偏遠,[555]南投縣魚池鄉水社村中山路190號,(049)2855145,https://mtjhs.ntct.edu.tw/,3,19,9,7.14,4,3
111,[08]南投縣,國姓鄉,國中,084524,縣立國姓國中,公立,偏遠,[544]南投縣國姓鄉石門村國姓路237號,(049)2721144,https://khjh.ntct.edu.tw/,6,68,59,3.94,24,29
111,[08]南投縣,國姓鄉,國中,084525,縣立北梅國中,公立,特偏,[544]南投縣國姓鄉北港村國姓路62號,(049)2461004,https://bmjh.ntct.edu.tw/,3,27,18,82.22,10,11
111,[08]南投縣,國姓鄉,國中,084526,縣立北山國中,公立,偏遠,[544]南投縣國姓鄉北山村中正路四段157號,(049)2451028#26,https://bsjh.ntct.edu.tw/,3,17,21,0,12,13
111,[08]南投縣,水里鄉,國中,084528,縣立民和國中,公立,偏遠,[553]南投縣水里鄉中學路29號,(049)2741138,https://mhjhs.ntct.edu.tw/index.php,3,32,25,92.98,11,16
111,[08]南投縣,信義鄉,國中,084529,縣立信義國中,公立,特偏,[556]南投縣信義鄉明德村玉山路20號,(049)2791129,http://www.syijh.ntct.edu.tw/bin/home.php,4,36,32,73.53,9,12
111,[08]南投縣,信義鄉,國中,084530,縣立同富國中,公立,極偏,[556]南投縣信義鄉同富村同和巷7號,(049)2701317,https://tfjhs.ntct.edu.tw/,5,50,39,83.15,20,25
111,[08]南投縣,仁愛鄉,國中,084531,縣立仁愛國中,公立,極偏,[546]南投縣仁愛鄉大同村信義巷28號,(049)2802206,https://jyjh.ntct.edu.tw/app/home.php,6,70,55,75.2,15,20
111,[09]雲林縣,麥寮鄉,附設國中,094307,縣立麥寮高中,公立,偏遠,[638]雲林縣麥寮鄉中興路310號,(05)6932050,https://mljh.ylc.edu.tw,28,415,313,3.16,135,141
111,[09]雲林縣,古坑鄉,附設國中,094308,縣立古坑華德福實驗高級中學,公立,特偏,[646]雲林縣古坑鄉南昌6-27號,(05)5822075,https://gwehs.ylc.edu.tw/,3,21,20,0,12,5
111,[09]雲林縣,水林鄉,附設國中,094326,縣立蔦松藝術高中,公立,偏遠,[652]雲林縣水林鄉松北村1之1號,(05)7841801,https://nsjh.ylc.edu.tw/,12,75,121,0.51,25,50
111,[09]雲林縣,大埤鄉,國中,094503,縣立大埤國中,公立,偏遠,[631]雲林縣大埤鄉南和村民權路80號,(05)5912051#103,https://dpjh.ylc.edu.tw/,10,111,104,0.47,37,41
111,[09]雲林縣,四湖鄉,國中,094504,縣立飛沙國中,公立,偏遠,[654]雲林縣四湖鄉飛沙村大同路81號,(05)7723218,https://fsjh.ylc.edu.tw/,6,45,50,0,14,19
111,[09]雲林縣,四湖鄉,國中,094505,縣立四湖國中,公立,偏遠,[654]雲林縣四湖鄉湖西村中正路766號,(05)7872040,https://shjh.ylc.edu.tw/,4,32,29,0,21,18
111,[09]雲林縣,水林鄉,國中,094506,縣立水林國中,公立,偏遠,[652]雲林縣水林鄉水北村水林路2號,(05)7852618,https://sljs.ylc.edu.tw/,7,81,68,1.34,29,33
111,[09]雲林縣,二崙鄉,國中,094508,縣立二崙國中,公立,偏遠,[649]雲林縣二崙鄉崙西村中正路88號,(05)5982020,https://eljh.ylc.edu.tw/,18,256,156,0.97,106,57
111,[09]雲林縣,褒忠鄉,國中,094509,縣立褒忠國中,公立,偏遠,[634]雲林縣褒忠鄉中勝路62號,(05)6972056,https://pcjh.ylc.edu.tw/,6,65,35,0,23,11
111,[09]雲林縣,東勢鄉,國中,094513,縣立東勢國中,公立,偏遠,[635]雲林縣東勢鄉東榮路65號,(05)6991035,https://tsjhs.ylc.edu.tw/,7,71,54,0,40,32
111,[09]雲林縣,元長鄉,國中,094514,縣立元長國中,公立,偏遠,[655]雲林縣元長鄉元南路16號,(05)7882012,https://yjjh.ylc.edu.tw/,9,109,101,0.95,41,35
111,[09]雲林縣,虎尾鎮,國中,094517,縣立虎尾國中,公立,偏遠,[632]雲林縣虎尾鎮中溪里中興路153號,(05)6220647,https://hwjh.ylc.edu.tw/,10,126,100,0.44,54,38
111,[09]雲林縣,口湖鄉,國中,094522,縣立宜梧國中,公立,偏遠,[653]雲林縣口湖鄉梧南村光明路1號,(05)7907254,https://ywjh.ylc.edu.tw/,6,38,36,1.35,21,12
111,[09]雲林縣,口湖鄉,國中,094523,縣立口湖國中,公立,偏遠,[653]雲林縣口湖鄉湖東村3鄰文明路133巷20號,(05)7892027,https://khjh.ylc.edu.tw/,8,90,50,2.86,45,30
111,[09]雲林縣,臺西鄉,國中,094524,縣立臺西國中,公立,偏遠,[636]雲林縣臺西鄉中山路408號,(05)6982047,https://tsjh.ylc.edu.tw/,10,126,90,0.93,61,39
111,[09]雲林縣,土庫鎮,國中,094528,縣立馬光國中,公立,偏遠,[633]雲林縣土庫鎮馬光里和平街101號,(05)6653587,https://mkjh.ylc.edu.tw/,12,165,93,3.88,37,33
111,[09]雲林縣,林內鄉,國中,094530,縣立林內國中,公立,偏遠,[643]雲林縣林內鄉烏麻村長源200號,(05)5899306,https://lnjh.ylc.edu.tw/,9,84,81,0.61,22,28
111,[09]雲林縣,古坑鄉,國中,094544,縣立樟湖生態國中(小),公立,偏遠,[646]雲林縣古坑鄉石橋50-2號,(05)5811044,https://jhps.ylc.edu.tw/,6,57,33,2.22,14,10
111,[10]嘉義縣,布袋鎮,國中,104503,縣立布袋國中,公立,偏遠,[625]嘉義縣布袋鎮光復里六棟寮40號,(05)2949169,https://www.ptjh.cyc.edu.tw/,6,44,39,1.2,19,22
111,[10]嘉義縣,東石鄉,國中,104504,縣立過溝國中,公立,偏遠,[614]嘉義縣東石鄉西崙村438號,(05)3451005,http://www.kkjh.cyc.edu.tw,7,82,45,3.15,16,22
111,[10]嘉義縣,民雄鄉,國中,104508,縣立大吉國中,公立,偏遠,[621]嘉義縣民雄鄉大崎村內埔仔2之1號,(05)2211651,http://www.djjh.cyc.edu.tw,12,164,118,1.42,50,36
111,[10]嘉義縣,六腳鄉,國中,104509,縣立六嘉國中,公立,偏遠,[615]嘉義縣六腳鄉蒜頭村樹仁路1號,(05)3801215,http://www.ljjh.cyc.edu.tw,7,80,72,1.32,30,28
111,[10]嘉義縣,溪口鄉,國中,104513,縣立溪口國中,公立,偏遠,[623]嘉義縣溪口鄉坪頂村中正東路103號,(05)2691050,http://www.ckjh.cyc.edu.tw,6,67,46,0.88,12,24
111,[10]嘉義縣,東石鄉,國中,104515,縣立東榮國中,公立,偏遠,[614]嘉義縣東石鄉永屯村39之2號,(05)3733803,http://www.drjh.cyc.edu.tw,6,57,35,1.09,23,16
111,[10]嘉義縣,水上鄉,國中,104517,縣立忠和國中,公立,偏遠,[608]嘉義縣水上鄉忠和村6之2號,(05)2891026,http://www.jhjh.cyc.edu.tw,11,161,105,8.65,58,47
111,[10]嘉義縣,竹崎鄉,國中,104520,縣立昇平國中,公立,偏遠,[604]嘉義縣竹崎鄉內埔村元興路138號,(05)2541041,http://www.spjh.cyc.edu.tw,5,43,50,4.3,23,27
111,[10]嘉義縣,義竹鄉,國中,104521,縣立義竹國中,公立,偏遠,[624]嘉義縣義竹鄉岸腳村59之2號,(05)3412025,http://www.icjh.cyc.edu.tw,15,122,128,0.8,50,48
111,[10]嘉義縣,番路鄉,國中,104522,縣立民和國中,公立,偏遠,[602]嘉義縣番路鄉下坑村菜公店30號,(05)2591109,http://www.mhjh.cyc.edu.tw,8,53,39,40.22,32,13
111,[10]嘉義縣,梅山鄉,國中,104523,縣立梅山國中,公立,偏遠,[603]嘉義縣梅山鄉梅北村健康街136號,(05)2621047,http://www.msjh.cyc.edu.tw,13,125,116,1.24,46,42
111,[10]嘉義縣,大埔鄉,國中,104524,縣立大埔國中(小),公立,極偏,[607]嘉義縣大埔鄉竹圍仔５號,(05)2521014,http://www.dpjh.cyc.edu.tw,3,20,13,0,5,3
111,[10]嘉義縣,阿里山鄉,國中,104526,縣立阿里山國中(小),公立,極偏,[605]嘉義縣阿里山鄉樂野村1鄰31號,(05)2561180,http://www.aljes.cyc.edu.tw/,3,13,14,70.37,9,5
111,[10]嘉義縣,阿里山鄉,國中,104527,縣立豐山實驗國中(小),公立,極偏,[605]嘉義縣阿里山鄉豐山村47號,(05)2661071,http://www.fses.cyc.edu.tw,3,7,8,40,1,0
111,[13]屏東縣,枋寮鄉,附設國中,134321,縣立枋寮高中,公立,偏遠,[940]屏東縣枋寮鄉新龍村義民路3號,(08)8782095,http://www.flhs.ptc.edu.tw,21,260,233,31.44,89,101
111,[13]屏東縣,來義鄉,附設國中,134334,縣立來義高中,公立,偏遠,[922]屏東縣來義鄉古樓村中正路147號,(08)7850086,http://www.lyhs.ptc.edu.tw,10,111,87,99.49,40,24
111,[13]屏東縣,里港鄉,國中,134510,縣立里港國中,公立,偏遠,[905]屏東縣里港鄉春林村里中路10號,(08)7752029,http://www.lgjh.ptc.edu.tw,21,282,266,2.74,98,88
111,[13]屏東縣,高樹鄉,國中,134512,縣立高樹國中,公立,偏遠,[906]屏東縣高樹鄉高樹村南興路4號,(08)7962034,http://www.ksjh.ptc.edu.tw,9,116,110,13.72,48,50
111,[13]屏東縣,高樹鄉,國中,134513,縣立高泰國中,公立,偏遠,[906]屏東縣高樹鄉泰山村產業路225號,(08)7956073,http://www.gtjh.ptc.edu.tw,8,85,65,43.33,37,26
111,[13]屏東縣,林邊鄉,國中,134525,縣立林邊國中,公立,偏遠,[927]屏東縣林邊鄉光林村和平路43號,(08)8752051,http://www.lpjh.ptc.edu.tw,17,226,202,1.4,64,79
111,[13]屏東縣,佳冬鄉,國中,134527,縣立佳冬國中,公立,偏遠,[931]屏東縣佳冬鄉玉光村大同路1號,(08)8662041,http://www.jdjh.ptc.edu.tw,6,73,49,8.2,33,31
111,[13]屏東縣,琉球鄉,國中,134528,縣立琉球國中,公立,特偏,[929]屏東縣琉球鄉中正路158號,(08)8612509,http://www.lcjh.ptc.edu.tw,8,98,81,1.68,35,31
111,[13]屏東縣,車城鄉,國中,134530,縣立車城國中,公立,特偏,[944]屏東縣車城鄉新興路42號,(08)8821045,http://www.ccjhs.ptc.edu.tw,9,102,106,19.71,51,44
111,[13]屏東縣,恆春鎮,國中,134531,縣立恆春國中,公立,特偏,[946]屏東縣恆春鎮文化路79號,(08)8892039,http://www.hcjh.ptc.edu.tw,25,340,313,11.49,117,120
111,[13]屏東縣,滿州鄉,國中,134532,縣立滿州國中,公立,極偏,[947]屏東縣滿州鄉文化路32號,(08)8801106,http://www.mjjhs.ptc.edu.tw,4,42,48,53.33,6,12
111,[13]屏東縣,瑪家鄉,國中,134533,縣立瑪家國中,公立,偏遠,[903]屏東縣瑪家鄉三和村三和巷16號,(08)7994343,http://www.mjjh.ptc.edu.tw,9,107,62,95.86,33,28
111,[13]屏東縣,泰武鄉,國中,134535,縣立泰武國中,公立,偏遠,[921]屏東縣泰武鄉佳平村120號,(08)7831025,http://www.twjh.ptc.edu.tw,6,60,47,98.13,25,21
111,[13]屏東縣,牡丹鄉,國中,134536,縣立牡丹國中,公立,極偏,[945]屏東縣牡丹鄉石門村石門路1之1號,(08)8831014,http://www.mdjh.ptc.edu.tw,3,31,23,96.3,13,10
111,[13]屏東縣,枋山鄉,國中,134537,縣立獅子國中,公立,特偏,[941]屏東縣枋山鄉楓港村舊庄280號,(08)8771121,http://www.stjh.ptc.edu.tw,3,15,17,93.75,11,10
111,[13]屏東縣,高樹鄉,國中,134543,縣立大路關國中(小),公立,偏遠,[906]屏東縣高樹鄉廣福村中央路60號,(08)7956844,https://www.facebook.com/pg/Daluguan/posts/,1,3,3,0,4,6
111,[14]臺東縣,蘭嶼鄉,附設國中,144322,縣立蘭嶼高中,公立,特偏,[952]臺東縣蘭嶼鄉椰油村37號,(089)732016,https://layjh.ttct.edu.tw,6,46,42,97.73,8,21
111,[14]臺東縣,卑南鄉,國中,144507,縣立初鹿國中,公立,偏遠,[954]臺東縣卑南鄉明峰村忠孝路2號,(089)571125,https://cljh.ttct.edu.tw/,5,43,38,32.1,14,16
111,[14]臺東縣,鹿野鄉,國中,144508,縣立鹿野國中,公立,偏遠,[955]臺東縣鹿野鄉龍田村光榮路38號,(089)551006,https://lyjh.ttct.edu.tw/,3,39,32,70.42,10,19
111,[14]臺東縣,鹿野鄉,國中,144509,縣立瑞源國中,公立,偏遠,[955]臺東縣鹿野鄉瑞和村瑞景路三段1號,(089)581425,https://ryjh.ttct.edu.tw/,3,19,9,64.29,6,4
111,[14]臺東縣,關山鎮,國中,144510,縣立關山國中,公立,偏遠,[956]臺東縣關山鎮崁頂路22號,(089)811114,https://ksjh.ttct.edu.tw/,13,135,144,59.5,54,60
111,[14]臺東縣,池上鄉,國中,144511,縣立池上國中,公立,偏遠,[958]臺東縣池上鄉新興村力學路88號,(089)862040,https://csjh.ttct.edu.tw/,7,71,69,38.57,30,26
111,[14]臺東縣,太麻里鄉,國中,144512,縣立大王國中,公立,偏遠,[963]臺東縣太麻里鄉大王村德輝路18號,(089)781324,https://dwjh.ttct.edu.tw/,8,86,64,75.33,36,23
111,[14]臺東縣,太麻里鄉,國中,144513,縣立賓茂國中,公立,偏遠,[963]臺東縣太麻里鄉金崙村77號,(089)771076,https://bmjh.ttct.edu.tw/,6,47,24,92.96,17,9
111,[14]臺東縣,大武鄉,國中,144514,縣立大武國中,公立,極偏,[965]臺東縣大武鄉大武村復興路1號,(089)791023,https://twjh.ttct.edu.tw/,8,77,84,86.96,31,26
111,[14]臺東縣,東河鄉,國中,144515,縣立都蘭國中,公立,偏遠,[959]臺東縣東河鄉都蘭村398號,(089)531234,https://tljh.ttct.edu.tw/,4,31,30,50.82,15,13
111,[14]臺東縣,東河鄉,國中,144516,縣立泰源國中,公立,特偏,[959]臺東縣東河鄉北源村3鄰30號,(089)891252,https://tyjh.ttct.edu.tw/,6,68,15,72.29,13,14
111,[14]臺東縣,成功鎮,國中,144517,縣立新港國中,公立,特偏,[961]臺東縣成功鎮中正路1號,(089)851034,https://hkjh.ttct.edu.tw/,10,95,114,49.28,33,54
111,[14]臺東縣,長濱鄉,國中,144518,縣立長濱國中,公立,極偏,[962]臺東縣長濱鄉長濱村15鄰180號,(089)831017,https://cpjhs.ttct.edu.tw/,5,44,49,62.37,20,15
111,[14]臺東縣,延平鄉,國中,144519,縣立桃源國中,公立,偏遠,[953]臺東縣延平鄉桃源村昇平路178號,(089)561255,https://tyjhs.ttct.edu.tw/,3,33,16,95.92,10,6
111,[14]臺東縣,海端鄉,國中,144520,縣立海端國中,公立,偏遠,[957]臺東縣海端鄉海端村山界1號,(089)931390,https://hdjh.ttct.edu.tw/,3,21,15,94.44,6,10
111,[14]臺東縣,綠島鄉,國中,144521,縣立綠島國中,公立,特偏,[951]臺東縣綠島鄉中寮村4號,(089)672506,https://ldjh.ttct.edu.tw/,4,19,24,2.33,9,9
111,[15]花蓮縣,鳳林鎮,附設國中,154399,縣立南平中學,公立,偏遠,[975]花蓮縣鳳林鎮八德路62號,(03)8772586,http://www.nphs.hlc.edu.tw,3,0,0,0,0,0
111,[15]花蓮縣,玉里鎮,國中,154502,縣立玉東國中,公立,特偏,[981]花蓮縣玉里鎮松浦里松浦39號,(03)8851062,http://www.ytjh.hlc.edu.tw,3,31,30,83.61,16,19
111,[15]花蓮縣,玉里鎮,國中,154503,縣立三民國中,公立,特偏,[981]花蓮縣玉里鎮三民里151號,(03)8841198,http://www.smjh.hlc.edu.tw,6,77,28,84.76,26,5
111,[15]花蓮縣,壽豐鄉,國中,154512,縣立平和國中,公立,偏遠,[974]花蓮縣壽豐鄉平和村平和路48號,(03)8661221,http://www.phjh.hlc.edu.tw,4,44,24,63.24,19,7
111,[15]花蓮縣,光復鄉,國中,154513,縣立光復國中,公立,偏遠,[976]花蓮縣光復鄉大馬村林森路200號,(03)8701027,http://www.kfjhs.hlc.edu.tw,9,90,90,72.78,28,35
111,[15]花蓮縣,光復鄉,國中,154514,縣立富源國中,公立,偏遠,[976]花蓮縣光復鄉大富村中山路一段2號,(03)8811002,http://www.fyjh.hlc.edu.tw,3,25,22,74.47,11,7
111,[15]花蓮縣,鳳林鎮,國中,154516,縣立萬榮國中,公立,偏遠,[975]花蓮縣鳳林鎮長橋路1號,(03)8751264,http://www.wljh.hlc.edu.tw,3,19,20,92.31,9,4
111,[15]花蓮縣,富里鄉,國中,154517,縣立富里國中,公立,偏遠,[983]花蓮縣富里鄉永安街173號,(03)8830006,http://www.fljh.hlc.edu.tw,5,47,40,37.93,13,19
111,[15]花蓮縣,富里鄉,國中,154518,縣立富北國中,公立,偏遠,[983]花蓮縣富里鄉新興村一鄰8號,(03)8821134,http://www.fbjh.hlc.edu.tw,3,26,28,38.89,12,8
111,[15]花蓮縣,豐濱鄉,國中,154519,縣立豐濱國中,公立,特偏,[977]花蓮縣豐濱鄉光豐路26號,(03)8791159,http://www.fpjh.hlc.edu.tw/,3,21,23,86.36,9,9
111,[15]花蓮縣,瑞穗鄉,國中,154520,縣立瑞穗國中,公立,偏遠,[978]花蓮縣瑞穗鄉成功北路18號,(03)8873111,http://www.zsjh.hlc.edu.tw,10,107,87,69.59,42,32
111,[15]花蓮縣,富里鄉,國中,154521,縣立東里國中,公立,偏遠,[983]花蓮縣富里鄉東里村道化路82號,(03)8861174,http://www.tljh.hlc.edu.tw,3,10,18,35.71,9,6
111,[16]澎湖縣,馬公市,國中,164501,縣立馬公國中,公立,偏遠,[880]澎湖縣馬公市西文里中華路326號,(06)9263367,http://www.mkjh.phc.edu.tw,38,450,422,0.57,153,150
111,[16]澎湖縣,馬公市,國中,164502,縣立中正國中,公立,偏遠,[880]澎湖縣馬公市光華里101號,(06)9211137,http://www.ccjh.phc.edu.tw,9,109,92,1.49,25,26
111,[16]澎湖縣,馬公市,國中,164503,縣立澎南國中,公立,偏遠,[880]澎湖縣馬公市五德里41號,(06)9951212,http://www.pnjh.phc.edu.tw,3,17,20,0,11,9
111,[16]澎湖縣,湖西鄉,國中,164504,縣立湖西國中,公立,特偏,[885]澎湖縣湖西鄉湖西村43之1號,(06)9921929,http://www.hsjh.phc.edu.tw,5,59,46,0,16,21
111,[16]澎湖縣,湖西鄉,國中,164505,縣立志清國中,公立,特偏,[885]澎湖縣湖西鄉許家村1之1號,(06)9214069,http://www.jcjh.phc.edu.tw,3,7,7,0,2,2
111,[16]澎湖縣,白沙鄉,國中,164506,縣立鎮海國中,公立,特偏,[884]澎湖縣白沙鄉鎮海村60號,(06)9931311,http://www.jhjh.phc.edu.tw,3,12,5,0,1,4
111,[16]澎湖縣,白沙鄉,國中,164507,縣立白沙國中,公立,特偏,[884]澎湖縣白沙鄉赤崁村294號,(06)9931006,http://www.psjh.phc.edu.tw,3,19,12,0,10,4
111,[16]澎湖縣,白沙鄉,國中,164508,縣立吉貝國中,公立,特偏,[884]澎湖縣白沙鄉吉貝村185號,(06)9911090,http://www.gbjh.phc.edu.tw,3,12,9,4.76,4,1
111,[16]澎湖縣,西嶼鄉,國中,164509,縣立西嶼國中,公立,特偏,[881]澎湖縣西嶼鄉池東村213號,(06)9981110,http://www.hyjh.phc.edu.tw,3,30,38,1.47,13,18
111,[16]澎湖縣,望安鄉,國中,164510,縣立望安國中,公立,特偏,[882]澎湖縣望安鄉西安村36之1號,(06)9991007,http://www.wajh.phc.edu.tw,3,6,0,0,3,1
111,[16]澎湖縣,望安鄉,國中,164511,縣立將澳國中,公立,特偏,[882]澎湖縣望安鄉將軍村12之7號,(06)9902079,http://www.jajh.phc.edu.tw,3,3,4,0,2,0
111,[16]澎湖縣,七美鄉,國中,164512,縣立七美國中,公立,特偏,[883]澎湖縣七美鄉中和村4號,(06)9971019,http://www.cmjh.phc.edu.tw,3,12,19,0,6,11
111,[16]澎湖縣,馬公市,國中,164513,縣立文光國中,公立,偏遠,[880]澎湖縣馬公市文光路17號,(06)9272992,http://www.wgjh.phc.edu.tw,14,127,148,2.18,88,52
111,[16]澎湖縣,白沙鄉,國中,164514,縣立鳥嶼國中,公立,特偏,[884]澎湖縣白沙鄉鳥嶼村1號,(06)9916260,http://www.nyjh.phc.edu.tw,3,5,3,0,3,3
111,[71]金門縣,金城鎮,國中,714501,縣立金城國中,公立,偏遠,[893]金門縣金城鎮民權路32號,(082)325454,http://www.kcjh.km.edu.tw,35,416,404,0.73,149,120
111,[71]金門縣,金湖鎮,國中,714502,縣立金湖國中,公立,偏遠,[891]金門縣金湖鎮太湖路三段1號,(082)332612,https://sites.google.com/site/kmkhjhwebsite/,19,224,214,3.2,85,64
